nbS : 11
nbO : 6
nbA : 4
P_init 
0.111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
P_trans 
0.9 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.1 0.1 0.0 0.0 0.8 0.0 0.0 0.0 0.0 0.0 0.0 
0.1 0.8 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 
0.9 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 

0.1 0.8 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.1 0.8 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.2 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.8 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.1 0.8 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.1 0.0 0.1 0.0 0.8 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.1 0.8 0.0 0.1 0.0 0.0 0.0 0.0 0.0 
0.0 0.8 0.1 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 

0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 

0.8 0.0 0.0 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.8 0.0 0.0 0.0 
0.1 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.0 0.0 0.0 
0.1 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.0 0.0 0.0 

0.0 0.0 0.8 0.0 0.0 0.1 0.1 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.1 0.1 0.0 0.0 0.8 0.0 
0.0 0.0 0.1 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.0 
0.0 0.0 0.1 0.0 0.0 0.8 0.0 0.0 0.0 0.1 0.0 

0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 
0.111111 0.111111 0.111111 0.0 0.111111 0.111111 0.0 0.111112 0.111111 0.111111 0.111111 

0.0 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.1 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9 0.1 0.0 0.0 
0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.1 0.8 0.0 0.0 
0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.9 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.8 0.1 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.8 0.1 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 0.8 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8 0.2 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.0 0.1 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.8 0.1 
0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.1 0.0 0.8 
0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.8 0.1 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.8 0.0 0.0 0.1 0.1 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.9 
0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.9 
0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.8 0.1 


P_emis 
1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 1.0 0.0 
0.0 0.0 0.0 1.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.0 
1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 
0.0 1.0 0.0 0.0 0.0 0.0 

1.0 0.0 0.0 0.0 0.0 0.0 
