nbS : 9
nbO : 3
nbA : 4
P_init 
0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 
P_trans 
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 
0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 

0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 
0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 

0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 

0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 

0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 

1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 
0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 

0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 
0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 
0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 
0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 

0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 

0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 
0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 
0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 
0.0 0.5 0.0 0.0 0.5 0.0 0.0 0.0 0.0 


P_emis 
1.0 0.0 0.0 
1.0 0.0 0.0 
0.0 1.0 0.0 
1.0 0.0 0.0 
1.0 0.0 0.0 
0.0 1.0 0.0 
0.0 0.0 1.0 
0.0 0.0 1.0 
0.0 0.0 1.0 

1.0 0.0 0.0 
1.0 0.0 0.0 
0.0 1.0 0.0 
