nbS : 4
nbO : 5
nbA : 3
P_init 
0.0 0.0 0.0 1.0 
P_trans 
0.8 0.0 0.0 0.2 
0.5 0.0 0.0 0.5 
0.66666667 0.0 0.0 0.33333333 

0.0 0.5 0.0 0.5 
0.0 0.8 0.0 0.2 
0.0 0.66666667 0.0 0.33333333 

0.0 0.0 0.5 0.5 
0.0 0.0 0.5 0.5 
0.0 0.0 0.75 0.25 

0.3333333333333 0.3333333333333 0.3333333333333 0.0 
0.3333333333333 0.3333333333333 0.3333333333333 0.0 
0.3333333333333 0.3333333333333 0.3333333333333 0.0 


P_emis 
0.65 0.1 0.2 0.05 0.0 
0.1 0.65 0.2 0.05 0.0 
0.2 0.2 0.55 0.05 0.0 
0.0 0.0 0.0 0.0 1.0 

0.65 0.1 0.2 0.05 0.0 
0.1 0.65 0.2 0.05 0.0 
0.2 0.2 0.55 0.05 0.0 
0.0 0.0 0.0 0.0 1.0 

0.65 0.1 0.2 0.05 0.0 
0.1 0.65 0.2 0.05 0.0 
0.2 0.2 0.55 0.05 0.0 
0.0 0.0 0.0 0.0 1.0 


Reward 
1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 

1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 

1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 

1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 

